wmp;kalman_p;reserva_p;inventario;pnl;gamma;sigma;kappa_calibrada;Q;R;bid_capa_0;ask_capa_0;bid_capa_1;ask_capa_1;bid_capa_2;ask_capa_2
0.79183673335815;0.7858771336644926;0.8150698894146365;-2;-0.5729035114278571;0.6107013790800849;0.029935488666091702;50;1.299354886660917e-06;3.915449027259281e-05;0.8048329253155191;0.825306853513754;0.7948329253155191;0.835306853513754;0.7848329253155191;0.845306853513754
0.7919181093565484;0.7951203351693189;0.808571081164286;-1;-0.6011025045837098;0.5525854590378239;0.031116556862081337;50;1.3111655686208134e-06;3.915449027259281e-05;0.798316477243556;0.818825685085016;0.788316477243556;0.828825685085016;0.778316477243556;0.838825685085016
0.8119337038194491;0.811477689862151;0.8242277655784882;-1;-0.6174598592765419;0.5525854590378239;0.03124152597015619;50;1.312415259701562e-06;3.9154490272592704e-05;0.8139719188218275;0.8344836123351489;0.8039719188218275;0.8444836123351489;0.7939719188218275;0.8544836123351489
0.8119345146211544;0.8143777244787278;0.8270395980295834;-1;-0.6203598938931187;0.5525854590378239;0.031485705703368116;50;1.3148570570336813e-06;3.9154490272592704e-05;0.8167813228700105;0.8372978731891563;0.8067813228700105;0.8472978731891563;0.7967813228700105;0.8572978731891563
0.8118718701825557;0.813316483256969;0.8256871304863967;-1;-0.61929865267136;0.5525854590378239;0.031292149091624345;50;1.3129214909162434e-06;3.9154490272592704e-05;0.8154307802754404;0.8359434806973531;0.8054307802754404;0.8459434806973531;0.7954307802754403;0.8559434806973532
0.7736691670582896;0.7827367458009761;0.755938723126107;2;-0.6568010186387598;0.6107013790800849;0.03128999261611753;50;1.3128999261611752e-06;5.8731735408889226e-05;0.745688296039782;0.766189150212432;0.735688296039782;0.776189150212432;0.725688296039782;0.786189150212432
0.70133934696734;0.7096390859009056;0.6199127918090632;5;-0.8811439688555303;0.8243606353500641;0.031489808583942194;50;1.3148980858394218e-06;3.915449027259281e-05;0.6096820024626243;0.6301435811555022;0.5996820024626243;0.6401435811555022;0.5896820024626243;0.6501435811555022
0.695669372495277;0.6903823554466701;0.6611179573900248;2;-1.1281439440002115;0.6107013790800849;0.035272720743269814;50;1.352727207432698e-06;2.9365867704444603e-05;0.6508279442856405;0.671407970494409;0.6408279442856405;0.681407970494409;0.6308279442856405;0.691407970494409
0.686978210990402;0.6815457504105767;0.6540514264264673;2;-1.1458171540723983;0.6107013790800849;0.03369893355876143;50;1.3369893355876143e-06;4.8943112840740904e-05;0.6437770558580329;0.6643257969949017;0.6337770558580329;0.6743257969949017;0.6237770558580329;0.6843257969949017
0.6464105653684886;0.650172312751818;0.6238308092994083;2;-1.2085640293899158;0.6107013790800849;0.03273607014946702;50;1.3273607014946703e-06;4.894311284074102e-05;0.6135660090373297;0.6340956095614868;0.6035660090373297;0.6440956095614868;0.5935660090373297;0.6540956095614868
0.6368979262032172;0.6346237684504052;0.6086799863490543;2;-1.2396611179927413;0.6107013790800849;0.032778544751139116;50;1.327785447511391e-06;4.894311284074102e-05;0.5984147639139589;0.6189452087841497;0.5884147639139589;0.6289452087841497;0.5784147639139589;0.6389452087841497
0.6212386002449469;0.6204425768114241;0.5948691454189999;2;-1.2680235012707035;0.6107013790800849;0.032759739829347746;50;1.3275973982934773e-06;3.915449027259281e-05;0.5846041098939696;0.6051341809440303;0.5746041098939696;0.6151341809440303;0.5646041098939696;0.6251341809440303
0.600820307836852;0.6014613682740385;0.5767050820189279;2;-1.3059859183454747;0.6107013790800849;0.032278141149673735;50;1.3227814114967373e-06;3.915449027259281e-05;0.5664448333067109;0.5869653307311449;0.5564448333067109;0.5969653307311449;0.5464448333067109;0.6069653307311449
0.5653773429304233;0.5676223802897034;0.5433673570948685;2;-1.373663894314145;0.6107013790800849;0.032096735579856296;50;1.320967355798563e-06;2.9365867704444494e-05;0.5331089114492765;0.5536258027404605;0.5231089114492765;0.5636258027404605;0.5131089114492765;0.5736258027404605
0.5753843545941353;0.570283460670981;0.570283460670981;0;-1.3916570494126308;0.5;0.03235764643466246;50;1.3235764643466246e-06;2.9365867704444603e-05;0.5600111605301582;0.5805557608118038;0.5500111605301582;0.5905557608118038;0.5400111605301582;0.6005557608118038
0.5965904268570004;0.5899731228058414;0.5899731228058414;0;-1.3916570494126308;0.5;0.03177036141960436;50;1.3177036141960435e-06;4.894311284074102e-05;0.5797066663452235;0.6002395792664592;0.5697066663452235;0.6102395792664592;0.5597066663452235;0.6202395792664592
0.505227963993704;0.5166006096974457;0.48775054930516576;3;-1.5509752193559643;0.6749294037880016;0.024073674765372425;50;1.2407367476537242e-06;2.9365867704444603e-05;0.4775783145361468;0.4979227840741847;0.4675783145361468;0.5079227840741847;0.4575783145361468;0.5179227840741847
0.4905206582789132;0.4868155368321921;0.4535986301883175;3;-1.640330437951725;0.6749294037880016;0.02812971873462897;50;1.2812971873462897e-06;3.915449027259281e-05;0.44338610629508274;0.4638111540815522;0.43338610629508273;0.4738111540815522;0.4233861062950827;0.48381115408155223
0.44517763348518874;0.4461408616198514;0.4141915495010215;3;-1.7623544635887471;0.6749294037880016;0.02749164395842379;50;1.2749164395842377e-06;2.9365867704444603e-05;0.40398536367367366;0.42439773532836933;0.39398536367367365;0.43439773532836934;0.38398536367367364;0.44439773532836935
0.5754279622576828;0.5518450050775912;0.5518450050775912;0;-1.7975838424631934;0.5;0.027772923621967247;50;1.2777292362196725e-06;2.9365867704444603e-05;0.5416183244456247;0.5620716857095576;0.5316183244456247;0.5720716857095576;0.5216183244456247;0.5820716857095576
0.5965323348181061;0.6017982788980838;0.6270389447575679;-2;-1.8670370288402458;0.6107013790800849;0.03743970627447062;50;1.3743970627447061e-06;4.894311284074102e-05;0.6167273930681652;0.6373504964469707;0.6067273930681651;0.6473504964469707;0.5967273930681651;0.6573504964469707
0.595435670587067;0.6024469807694557;0.6024469807694557;0;-1.8868952571804085;0.5;0.0397084489897104;50;1.397084489897104e-06;2.9365867704444603e-05;0.5921015377111738;0.6127924238277376;0.5821015377111738;0.6227924238277376;0.5721015377111738;0.6327924238277376
0.5497892848479603;0.5777624514830423;0.5777624514830423;0;-1.8868952571804085;0.5;0.039308939377485204;50;1.393089393774852e-06;0.00012725209338592655;0.5674209836775811;0.5881039192885035;0.5574209836775811;0.5981039192885035;0.5474209836775811;0.6081039192885035
0.545425805744269;0.546799965849517;0.522194764691603;2;-1.9181372928365368;0.6107013790800849;0.03927807745176384;50;1.3927807745176383e-06;2.9365867704444603e-05;0.5118649406541261;0.5325245887290798;0.5018649406541261;0.5425245887290798;0.4918649406541261;0.5525245887290798
0.5559757094320715;0.5490703648396704;0.5382460684431094;1;-1.9301422709668206;0.5525854590378239;0.039388968382381595;50;1.3938896838238158e-06;4.8943112840740904e-05;0.527909194188298;0.5485829426979209;0.517909194188298;0.5585829426979209;0.5079091941882979;0.5685829426979209
0.5753853964004176;0.572003849942747;0.5951156879096905;-2;-1.9474715075982223;0.6107013790800849;0.03934540275485904;50;1.3934540275485903e-06;2.9365867704444603e-05;0.5847851946975727;0.6054461811218083;0.5747851946975727;0.6154461811218083;0.5647851946975727;0.6254461811218083
0.7183483645655853;0.6835638278754259;0.7551788240453409;-5;-2.374944403724433;0.8243606353500641;0.03732678550990588;50;1.3732678550990588e-06;6.852035797703743e-05;0.7448901408827414;0.7654675072079403;0.7348901408827414;0.7754675072079403;0.7248901408827414;0.7854675072079403
0.6914389178640136;0.7017350846369029;0.726743385495669;-2;-2.565265856269334;0.6107013790800849;0.04561963656871737;50;1.4561963656871737e-06;3.9154490272592704e-05;0.7163505300220224;0.7371362409693155;0.7063505300220224;0.7471362409693155;0.6963505300220224;0.7571362409693155
0.6412403949440351;0.6569742972924589;0.6460801791850367;1;-2.623872979769136;0.5525854590378239;0.04575390486859405;50;1.4575390486859404e-06;3.915449027259281e-05;0.6356800047124057;0.6564803536576677;0.6256800047124057;0.6664803536576677;0.6156800047124057;0.6764803536576677
0.5562438597262748;0.5707388223402392;0.5136366767099698;4;-2.8749320018378555;0.7459123488206352;0.04634721924813326;50;1.4634721924813324e-06;4.8943112840740904e-05;0.5032504852017753;0.5240228682181644;0.4932504852017753;0.5340228682181644;0.48325048520177527;0.5440228682181644
0.5206131406822425;0.5179825932779976;0.45778753899028446;4;-3.085956918086822;0.7459123488206352;0.050155369329894874;50;1.5015536932989488e-06;3.915449027259281e-05;0.44736354724206107;0.46821153073850785;0.43736354724206106;0.47821153073850786;0.42736354724206105;0.48821153073850787
0.49580736778942847;0.4894067634524395;0.4648613686285442;2;-3.2326507028169176;0.6107013790800849;0.051319458492093656;50;1.5131945849209364e-06;4.894311284074102e-05;0.45441186021590974;0.4753108770411787;0.4444118602159097;0.4853108770411787;0.4344118602159097;0.4953108770411787
0.4604798501562044;0.4594634217936319;0.43556515576742194;2;-3.2925373861345326;0.6107013790800849;0.051497580811764955;50;1.5149758081176493e-06;3.915449027259276e-05;0.42511387692177316;0.4460164346130707;0.41511387692177315;0.45601643461307073;0.40511387692177314;0.46601643461307074
0.4611008917331877;0.4541405433884888;0.43098563894238057;2;-3.303183142944819;0.6107013790800849;0.05139357610545018;50;1.5139357610545015e-06;5.873173540888917e-05;0.4205353938434629;0.44143588404129824;0.4105353938434629;0.45143588404129825;0.4005353938434629;0.46143588404129826
0.43090100913022583;0.43288939560602974;0.41034485204386695;2;-3.345685438509737;0.6107013790800849;0.05135618232461061;50;1.513561823246106e-06;5.8731735408889226e-05;0.39989497861754064;0.42079472547019325;0.38989497861754063;0.43079472547019326;0.3798949786175406;0.44079472547019327
0.4054103484370992;0.4068241824516633;0.38506415529739;2;-3.3978158648184698;0.6107013790800849;0.0510865504595651;50;1.510865504595651e-06;4.8943112840740965e-05;0.37461696185612375;0.3955113487386563;0.36461696185612374;0.4055113487386563;0.35461696185612374;0.4155113487386563
0.37501677277654055;0.37637234383064067;0.35607370696624424;2;-3.458719542060515;0.6107013790800849;0.048961419095967476;50;1.4896141909596747e-06;4.894311284074102e-05;0.34564763610373606;0.3664997778287524;0.33564763610373605;0.37649977782875244;0.32564763610373604;0.38649977782875244
0.35011781225286215;0.34980892606042174;0.3300542466824612;2;-3.511846377600953;0.6107013790800849;0.048978849567966665;50;1.4897884956796664e-06;3.915449027259276e-05;0.3196280025711252;0.34048049079379716;0.3096280025711252;0.3504804907937972;0.2996280025711252;0.3604804907937972
0.2889883573921755;0.2977763855564011;0.27878864030067585;2;-3.6159114586089944;0.6107013790800849;0.048549694443107784;50;1.4854969444310777e-06;7.830898054518558e-05;0.2683666617434978;0.2892106188578539;0.2583666617434978;0.2992106188578539;0.24836666174349784;0.3092106188578539
0.27475114938526995;0.27156968515472313;0.2556826478030666;2;-3.6683248594123503;0.6107013790800849;0.04193315606214158;50;1.4193315606214158e-06;4.8943112840740965e-05;0.24532643381717656;0.26603886178895664;0.23532643381717655;0.27603886178895665;0.22532643381717657;0.28603886178895666
0.28494314205132115;0.27984206016429686;0.27984206016429686;0;-3.6693865061438835;0.5;0.03924199891091002;50;1.3924199891091002e-06;2.9365867704444552e-05;0.26950125843862555;0.29018286188996817;0.25950125843862554;0.3001828618899682;0.24950125843862556;0.3101828618899682
0.09234224475939963;0.1165531272630477;0.09327313400620849;3;-4.098230899670617;0.6749294037880016;0.039462649411431606;50;1.394626494114316e-06;2.9365867704444603e-05;0.08294803888464694;0.10359822912777003;0.07294803888464695;0.11359822912777003;0.06294803888464694;0.12359822912777003
0.06821899467483566;0.055123749526345134;0.011924711201451992;4;-4.310343322239026;0.7459123488206352;0.051260307092773585;50;1.5126030709277358e-06;3.915449027259279e-05;0.001489751683640475;0.022359670719263508;-0.008510248316359525;0.03235967071926351;-0.018510248316359525;0.04235967071926351
0.06823120147529223;0.054618417760860766;0.0467612632189579;1;-4.379140890425755;0.5525854590378239;0.05191677747541688;50;1.5191677747541687e-06;3.915449027259279e-05;0.03629979808313633;0.05722272835477946;0.02629979808313633;0.06722272835477947;0.016299798083136332;0.07722272835477946
0.08500679512141017;0.07732937897085645;0.09406280427191038;-2;-4.3867498810639916;0.6107013790800849;0.05184121505702524;50;1.5184121505702522e-06;3.915449027259279e-05;0.08360810990026926;0.1045174986435515;0.07360810990026927;0.1145174986435515;0.06360810990026926;0.12451749864355151
0.08612473247927657;0.08647116307403362;0.10261186149038157;-2;-4.405033449270346;0.6107013790800849;0.051830177441378085;50;1.5183017744137807e-06;3.915449027259279e-05;0.09215727682626715;0.11306644615449599;0.08215727682626715;0.12306644615449598;0.07215727682626714;0.13306644615449598
0.0929695208692757;0.09333761807955068;0.10581741936451577;-2;-4.4187663592813795;0.6107013790800849;0.041545046210345896;50;1.4154504621034588e-06;2.9365867704444603e-05;0.09546506296646795;0.1161697757625636;0.08546506296646796;0.1261697757625636;0.07546506296646795;0.1361697757625636
0.10512949616101745;0.10442763241672431;0.11620941756374924;-2;-4.4409463879557265;0.6107013790800849;0.040906521169502545;50;1.4090652116950254e-06;3.9154490272592785e-05;0.1058634077359395;0.12655542739155898;0.0958634077359395;0.136555427391559;0.08586340773593949;0.14655542739155897
0.07748392686152024;0.08440995559212933;0.08960627863826869;-1;-4.422364486450347;0.5525854590378239;0.041880531874498944;50;1.4188053187449893e-06;4.894311284074099e-05;0.07924462542264535;0.09996793185389202;0.06924462542264535;0.10996793185389202;0.059244625422645344;0.11996793185389203
0.06864848802487622;0.06935238301540325;0.07395672513068677;-1;-4.4073069138736205;0.5525854590378239;0.03967657702216849;50;1.3967657702216849e-06;4.894311284074099e-05;0.06361699056617945;0.08429645969519409;0.05361699056617945;0.09429645969519408;0.043616990566179445;0.10429645969519409
0.1332696582579456;0.124540336069256;0.1468901360766229;-4;-4.55322649604966;0.7459123488206352;0.03920860863910731;50;1.3920860863910731e-06;2.9365867704444603e-05;0.1365748034339406;0.1572054687193052;0.1265748034339406;0.16720546871930522;0.1165748034339406;0.1772054687193052
0.15627191579053634;0.15671222827362216;0.1791021740938965;-4;-4.681914064867124;0.7459123488206352;0.042934782010121;50;1.42934782010121e-06;3.915449027259281e-05;0.1687498549236905;0.18945449326410252;0.15874985492369048;0.19945449326410253;0.1487498549236905;0.2094544932641025
0.16656915740793385;0.17007995561934158;0.19057430855126822;-4;-4.735384974250001;0.7459123488206352;0.044334572661471;50;1.4433457266147099e-06;3.9154490272592785e-05;0.1802080948597132;0.20094052224282324;0.1702080948597132;0.21094052224282325;0.1602080948597132;0.22094052224282323
0.1366794069106074;0.1446689605909533;0.1481027325056574;-1;-4.710358396942729;0.5525854590378239;0.04476438411612346;50;1.4476438411612346e-06;3.9154490272592785e-05;0.13771239896063098;0.1584930660506838;0.12771239896063097;0.16849306605068382;0.11771239896063097;0.1784930660506838
0.14328769725829368;0.14185011983706097;0.1450202265242664;-1;-4.707539556188836;0.5525854590378239;0.044804818927800534;50;1.4480481892780053e-06;2.9365867704444575e-05;0.13462949084916498;0.15541096219936784;0.12462949084916498;0.16541096219936785;0.11462949084916497;0.17541096219936783
0.15658582239286278;0.15317462526501732;0.15608294723862798;-1;-4.7188640616167925;0.5525854590378239;0.04480797888478418;50;1.4480797888478418e-06;3.915449027259281e-05;0.14569218013729537;0.16647371433996058;0.13569218013729537;0.1764737143399606;0.12569218013729538;0.18647371433996057
0.14332806674190865;0.1469786639733219;0.1496385790810788;-1;-4.7126681003250965;0.5525854590378239;0.0449687871465058;50;1.4496878714650577e-06;5.87317354088892e-05;0.13924621271822707;0.16003094544393054;0.12924621271822706;0.17003094544393055;0.11924621271822707;0.18003094544393053
0.1568012318760165;0.15516015728321855;0.15749838341492345;-1;-4.720849593634994;0.5525854590378239;0.044845412317119034;50;1.4484541231711901e-06;3.915449027259281e-05;0.14710724403266934;0.16788952279717756;0.13710724403266933;0.17788952279717757;0.12710724403266935;0.18788952279717755
0.18346128372726037;0.18065813482421902;0.18819887262800686;-3;-4.761884795230077;0.6749294037880016;0.04392903113956211;50;1.439290311395621e-06;2.9365867704444603e-05;0.17782941245281086;0.19856833280320285;0.16782941245281086;0.20856833280320286;0.15782941245281087;0.21856833280320284
0.28371142762206397;0.2728667132387157;0.2909890476041899;-6;-5.231405671780106;0.9110594001952546;0.044286323388353616;50;1.442863233883536e-06;2.9365867704444552e-05;0.2806401849070087;0.30133791030137114;0.2706401849070087;0.31133791030137115;0.2606401849070087;0.32133791030137115
0.23080305558796227;0.2543322942896653;0.26067848337425603;-3;-5.169122829937834;0.6749294037880016;0.04927405345785219;50;1.4927405345785218e-06;4.894311284074099e-05;0.2502559305132435;0.27110103623526854;0.2402559305132435;0.28110103623526855;0.23025593051324353;0.29110103623526856
0.2172120505061795;0.22296845237782498;0.22296845237782498;0;-5.126893738608569;0.5;0.03146795693885023;50;1.3146795693885022e-06;3.915449027259281e-05;0.21270500494184208;0.23323189981380787;0.20270500494184207;0.24323189981380788;0.1927050049418421;0.2532318998138079
0.20335732280407462;0.20318031398693367;0.20252048659627656;1;-5.136418429563477;0.5525854590378239;0.028599703637722584;50;1.2859970363772256e-06;2.9365867704444575e-05;0.19229091314641883;0.21275006004613428;0.18229091314641882;0.2227500600461343;0.17229091314641884;0.23275006004613427
0.18381401600363545;0.18362512182107887;0.18315594695658904;1;-5.155973621729332;0.5525854590378239;0.029247896143656707;50;1.292478961436567e-06;5.873173540888917e-05;0.17291992713811422;0.19339196677506387;0.1629199271381142;0.20339196677506388;0.15291992713811423;0.21339196677506386
0.18029368574887636;0.17752564021263706;0.17724491271343215;1;-5.162073103337774;0.5525854590378239;0.02963542200560477;50;1.2963542200560475e-06;4.894311284074099e-05;0.16700503889397472;0.18748478653288958;0.1570050388939747;0.1974847865328896;0.14700503889397473;0.20748478653288957
0.24700749061904534;0.2350145198850161;0.2352361645157455;-2;-5.217173423721774;0.6107013790800849;0.02973465705001471;50;1.297346570500147e-06;3.915449027259281e-05;0.22500119656693687;0.24547113246455413;0.21500119656693686;0.2554711324645541;0.20500119656693688;0.2654711324645541
0.24714588726826078;0.251029551551569;0.25106861694350896;-2;-5.24920348705488;0.6107013790800849;0.031984037762296996;50;1.31984037762297e-06;3.915449027259281e-05;0.24081129144915472;0.26132594243786317;0.23081129144915472;0.2713259424378632;0.22081129144915473;0.2813259424378632
