wmp;kalman_p;reserva_p;inventario;pnl;gamma;sigma;kappa_calibrada;Q;R;bid_capa_0;ask_capa_0
0.34950484090197237;0.3303423942768081;0.3302901554110975;2;-0.04880980304094851;0.36642082744805093;0.010333631838765378;50;1.3100089551629614e-06;0.00013791220671311718;0.3202236599406867;0.34035665088150835
0.3547360212075302;0.3390257470105945;0.33900355377057706;1;-0.030112193702461876;0.3315512754226943;0.010130938931880409;50;1.3039281679564123e-06;0.00010343415503483802;0.32893558808059115;0.349071519460563
0.35477376306355063;0.34542430983941635;0.34542430983941635;0;-0.020066421252493416;0.3;0.010065065159509773;50;1.3019519547852931e-06;0.00010343415503483802;0.33535384047479827;0.35549477920403444
0.3848058342308509;0.3618269025754014;0.36183787242212495;-1;-0.026398544623860376;0.3315512754226943;0.007298696439310529;50;1.2189608931793158e-06;0.00010343415503483802;0.3517981356667671;0.3718776091774828
0.38483346400904844;0.37376950595477465;0.3737996992798596;-2;-0.04023304478052547;0.36642082744805093;0.008227286820531267;50;1.2468186046159378e-06;0.00010343415503483802;0.36375419045377794;0.3838452081059413
0.38966884455904427;0.3832815465547295;0.3833098996378864;-2;-0.0592571259804352;0.36642082744805093;0.00806760726508705;50;1.2420282179526113e-06;0.00013791220671311737;0.37326598178479714;0.3933538174909757
0.3948768184541501;0.39225876093031314;0.3922882574362122;-2;-0.07721155473160246;0.36642082744805093;0.008383187484996725;50;1.2514956245499018e-06;0.00010343415503483802;0.38224119528825423;0.4023353195841702
0.41489696605609355;0.40579381556162764;0.40584356515652087;-3;-0.10774015997168895;0.40495764227280096;0.00858026825792304;50;1.2574080477376913e-06;0.00010343415503483802;0.39579838650328164;0.4158887438097601
0.43497807548692735;0.42258043899060643;0.42265910291046094;-4;-0.16479172543947174;0.44754740929238107;0.00905486314200679;50;1.2716458942602035e-06;0.00010343415503483802;0.4126134465811152;0.43270475923980667
0.4399467087246751;0.43537772592246926;0.4354648350321882;-4;-0.21598087316692305;0.44754740929238107;0.009625315192124256;50;1.2887594557637275e-06;0.00013791220671311737;0.4254134995614427;0.4455161705029337
0.46016351085423;0.4511472086865336;0.4512576274362415;-5;-0.2846898424067801;0.4946163812100384;0.009323074739983677;50;1.2796922421995102e-06;0.00013791220671311718;0.44121399265006495;0.461301262222418
0.5203632939521672;0.4833716175757492;0.48350571028838585;-6;-0.46788224220618924;0.5466356401171527;0.009030122145374598;50;1.2709036643612379e-06;0.00013791220671311737;0.47347016750558507;0.4935412530711866
0.505099023211206;0.5021161028557686;0.5023441709494043;-7;-0.5889240036708876;0.6041258122411429;0.010485619735424086;50;1.3145685920627224e-06;0.00010343415503483802;0.49229987348340626;0.5123884684154023
0.49018065306289893;0.5093635036867391;0.5095717965494648;-7;-0.6396558094876812;0.6041258122411429;0.010135600638346764;50;1.304068019150403e-06;0.00013791220671311737;0.4995309782976794;0.5196126148012503
0.5001595403394231;0.5158408409892417;0.5160273613018657;-7;-0.6849971706051989;0.6041258122411429;0.009706585627027572;50;1.2911975688108273e-06;0.00013791220671311737;0.5059908074891845;0.5260639151145469
0.49521859958148035;0.5185641586708218;0.5187271304925056;-7;-0.7040603943762602;0.6041258122411429;0.009256973848057275;50;1.277709215441718e-06;0.00017239025839139673;0.5086950458522342;0.528759215132777
0.470025380623841;0.5070527161371919;0.5071679684471411;-6;-0.6251226263558931;0.5466356401171527;0.008993007020983301;50;1.2697902106294992e-06;0.00013791220671311718;0.4971327948014062;0.5172031420928759
0.4649829671566986;0.4919617904281791;0.4920516926706422;-5;-0.5397480764750435;0.4946163812100384;0.009281293695010993;50;1.2784388108503297e-06;0.00010343415503483783;0.48200847364188487;0.5020949116993996
0.515062584484485;0.5023912630449431;0.5025318640082341;-6;-0.592191790904407;0.5466356401171527;0.010237462652164794;50;1.3071238795649437e-06;0.00010343415503483802;0.4924843133407891;0.5125794146756791
0.5001591458542171;0.5040240031016772;0.5041550324696906;-6;-0.6019882312448113;0.5466356401171527;0.010037678530924092;50;1.3011303559277226e-06;0.00013791220671311737;0.4941094688014957;0.5142005961378855
0.4951040803445608;0.5021778038555714;0.5023075095595979;-6;-0.5909110357681766;0.5466356401171527;0.010136502550422418;50;1.3040950765126723e-06;0.00010343415503483802;0.4922609630142283;0.5123540561049675
0.5051148749843015;0.5045641035603612;0.5046976375612249;-6;-0.6052288339969154;0.5466356401171527;0.0104299711174063;50;1.3128991335221891e-06;0.00010343415503483802;0.49464817225625163;0.5147471028661982
0.5051262940981383;0.5060632771187831;0.5061951557425176;-6;-0.6142238753474465;0.5466356401171527;0.01051243225061928;50;1.3153729675185784e-06;0.00010343415503483802;0.49614487030124504;0.5162454411837902
0.5102332665664563;0.5087421841496524;0.5088685401902677;-6;-0.6302973175326629;0.5466356401171527;0.01044000720082824;50;1.3132002160248472e-06;0.00013791220671311737;0.49881897506910233;0.5189181053114331
0.5001919657248706;0.5072048266113419;0.507327616824885;-6;-0.6210731723028;0.5466356401171527;0.010441728073161016;50;1.3132518421948305e-06;0.00013791220671311737;0.49727803458838526;0.5173771990613848
0.4950839932779334;0.5028276166093382;0.5029498954170418;-6;-0.5948099122907773;0.5466356401171527;0.010597936262847447;50;1.3179380878854233e-06;0.00010343415503483802;0.4928987595758119;0.5130010312582718
0.5053000749067765;0.5035849149935921;0.5037087605066293;-6;-0.5993537025963014;0.5466356401171527;0.010851617829754596;50;1.3255485348926378e-06;0.00017239025839139673;0.49365510161662013;0.5137624193966385
0.5302946725365509;0.5134838652594811;0.5136352117512617;-7;-0.6584688500544775;0.6041258122411429;0.010748060431650363;50;1.3224418129495107e-06;0.00013791220671311737;0.5035883056064575;0.5236821178960659
0.5752231625108065;0.5416668962342325;0.5418416129795115;-8;-0.8737348452159037;0.6676622785477403;0.010461702672443248;50;1.3138510801732975e-06;0.00010343415503483802;0.5318038660383589;0.5518793599206641
0.5804184214864805;0.5600781255224047;0.5603295256278361;-9;-1.029223445123022;0.7378809333470849;0.011585671919953279;50;1.3475701575985983e-06;0.00013791220671311737;0.5502875855515591;0.5703714657041131
0.5703770338145056;0.5702792064792203;0.5705229738500033;-9;-1.1210331737343626;0.7378809333470849;0.011722000933656112;50;1.3516600280096832e-06;0.000137912206713117;0.5604796804451608;0.5805662672548457
0.5755943897989227;0.578940382748608;0.5791099503534719;-9;-1.1989837601588524;0.7378809333470849;0.010008814954665372;50;1.300264448639961e-06;0.00017239025839139633;0.569083663625788;0.5891362370811558
0.5852197425836865;0.5871805544315046;0.5873255873537618;-9;-1.2731453053049213;0.7378809333470849;0.009497656180435405;50;1.284929685413062e-06;0.00010343415503483802;0.5773043748634092;0.5973467998441144
0.5951866317680605;0.5960574012864557;0.5961856576778537;-9;-1.353036926999481;0.7378809333470849;0.009517848653512843;50;1.285535459605385e-06;0.00010343415503483802;0.5861642447382359;0.6062070706174715
0.5751764817784365;0.5933678344820855;0.5934616109815305;-8;-1.3216272360163002;0.6676622785477403;0.009564418345239313;50;1.2869325503571792e-06;0.00010343415503483802;0.583432777503389;0.603490444459672
0.5301319305261706;0.5773510040209082;0.5774214980026788;-7;-1.1995743658093625;0.6041258122411429;0.009684672330053185;50;1.2905401699015955e-06;0.00013791220671311737;0.5673851620096964;0.5874578339956613
0.5550481772481;0.5691535608783371;0.5692076949046465;-6;-1.1404238649427239;0.5466356401171527;0.010106010810025356;50;1.3031803243007607e-06;0.00010343415503483802;0.5591614516219432;0.5792539381873498
0.5903196401266794;0.5758114352285336;0.5758662115949869;-7;-1.1769286080850865;0.6041258122411429;0.0095323495862408;50;1.2859704875872238e-06;0.00013791220671311737;0.565831389700691;0.5859010334892827
0.595213534447408;0.5844860023300014;0.58454279581721;-8;-1.2362355466360797;0.6676622785477403;0.009436487764934422;50;1.2830946329480326e-06;0.00010343415503483802;0.5745152331787131;0.5945703584557069
0.6152621011544569;0.5984389262225975;0.5984974115111112;-9;-1.3517275055437388;0.7378809333470849;0.009479753517602671;50;1.28439260552808e-06;0.00010343415503483802;0.588476376739238;0.6085184462829845
0.6105185238477238;0.6058956389084702;0.6059457801878749;-9;-1.4188379197165935;0.7378809333470849;0.00960201012474112;50;1.2880603037422335e-06;0.00013791220671311737;0.59592353178323;0.6159680285925199
0.6004817951129932;0.6077885923062346;0.6078286562866831;-9;-1.4358745002964728;0.7378809333470849;0.009594272338669574;50;1.287828170160087e-06;0.00013791220671311737;0.5978064846944983;0.617850827878868
0.6105015022356886;0.6118972689397617;0.611927782783186;-9;-1.472852589998217;0.7378809333470849;0.009586389800468753;50;1.2875916940140626e-06;0.00013791220671311737;0.6019056894404056;0.6219498761259665
0.6152541017822596;0.616026445528128;0.6160484248040873;-9;-1.5100151792935135;0.7378809333470849;0.009570694684255981;50;1.2871208405276794e-06;0.00010343415503483802;0.6060264872656256;0.626070362342549
0.5501965539997311;0.5968120743496231;0.5968228094517031;-8;-1.346300251602972;0.6676622785477403;0.009436303707907557;50;1.2830891112372267e-06;0.00013791220671311737;0.5867952486415959;0.6068503702618102
0.5450975264771811;0.5748786492027765;0.5748840847907484;-7;-1.1827494498670186;0.6041258122411429;0.01076113067903225;50;1.3228339203709675e-06;0.00010343415503483802;0.5648370487267745;0.5849311208547222
0.5502253516956959;0.563176995525709;0.5631774923521901;-6;-1.1024979273286117;0.5466356401171527;0.012307724627560041;50;1.369231738826801e-06;0.00013791220671311737;0.5531093514147722;0.5732456332896079
