wmp;kalman_p;reserva_p;inventario;pnl;gamma;sigma;Q;R;bid_capa_0;ask_capa_0;bid_capa_1;ask_capa_1;bid_capa_2;ask_capa_2
0.5049798925518116;0.5049800823136096;0.5049800823136096;0;0.0;0.3;0.0022403903765174952;4.773941410178976e-06;3.6482945251482263e-06;0.48835904318251844;0.5216011214447007;0.48535904318251843;0.5246011214447007;0.48235904318251843;0.5276011214447007
0.5049805940553694;0.5049803773300607;0.5049803773300607;0;0.0;0.3;0.0022402778232532756;4.773936154695434e-06;3.6482945251482263e-06;0.48835934006553994;0.5216014145945815;0.48535934006553993;0.5246014145945815;0.48235934006553993;0.5276014145945815
0.5049790812887612;0.5049793249821228;0.5049793249821228;0;0.0;0.3;0.002240275182163973;4.773936031374254e-06;3.6482945251482263e-06;0.48835828776140155;0.5216003622028441;0.48535828776140155;0.5246003622028441;0.48235828776140155;0.5276003622028441
0.5049792229857082;0.5049791373285901;0.5049791373285901;0;0.0;0.3;0.0022403049019501194;4.773937419089201e-06;3.6482945251482263e-06;0.4883580996149993;0.5216001750421809;0.4853580996149993;0.5246001750421809;0.4823580996149993;0.5276001750421809
0.5049789818110939;0.5049789296673874;0.5049789296673874;0;0.0;0.3;0.0022403055819466638;4.773937450840484e-06;3.6482945251482263e-06;0.48835789194251966;0.5215999673922552;0.48535789194251966;0.5245999673922552;0.48235789194251966;0.5275999673922552
0.5049783241895276;0.5049783866045388;0.5049783866045388;0;0.0;0.3;2.5404868114753644e-06;4.669448809760602e-06;3.6482945251482263e-06;0.48839445971811807;0.5215623134909594;0.48539445971811807;0.5245623134909594;0.48239445971811806;0.5275623134909594
0.5049724383348868;0.5049736946599858;0.5049736946599858;0;0.0;0.3;2.5519265593530255e-06;4.6694493439202036e-06;3.6482945251482263e-06;0.48838976758384967;0.5215576217361219;0.48538976758384966;0.5245576217361219;0.48238976758384966;0.5275576217361219
0.5049688753778342;0.5049695613882393;0.5049695613882393;0;0.0;0.3;2.8084133463103664e-06;4.669461320135169e-06;3.6482945251482263e-06;0.4883856300585559;0.5215534927179227;0.4853856300585559;0.5245534927179227;0.4823856300585559;0.5275534927179227
0.5049668809441207;0.5049669100941164;0.5049669100941164;0;0.0;0.3;2.979610121910011e-06;4.669469313877889e-06;3.6482945251482263e-06;0.4883829759253254;0.5215508442629074;0.4853829759253254;0.5245508442629074;0.4823829759253254;0.5275508442629074
0.5049604297455762;0.5049613148184298;0.5049613148184298;0;0.0;0.3;1.795168493599243e-06;4.669414008387403e-06;3.6482945251482263e-06;0.4883774002922822;0.5215452293445774;0.4853774002922822;0.5245452293445774;0.4823774002922822;0.5275452293445774
0.5049394415511774;0.5049436032364021;0.5049436032364021;0;0.0;0.3;2.108445927959437e-06;4.669428636345212e-06;3.6482945251482263e-06;0.48835968351489767;0.5215275229579065;0.48535968351489767;0.5245275229579065;0.48235968351489766;0.5275275229579065
0.5049489765646133;0.504945908279056;0.504945908279056;0;0.0;0.3;4.292079915294789e-06;4.669530597426136e-06;3.6482945251482263e-06;0.4883619523444172;0.5215298642136948;0.4853619523444172;0.5245298642136949;0.4823619523444172;0.5275298642136949
0.5049490574523802;0.5049472603477783;0.5049472603477783;0;0.0;0.3;4.170505578847211e-06;4.669524920718945e-06;3.6482945251482263e-06;0.4883633064293142;0.5215312142662423;0.4853633064293142;0.5245312142662423;0.4823633064293142;0.5275312142662423
0.5049440703944926;0.5049441623313577;0.5049441623313577;0;0.0;0.3;4.208739038241066e-06;4.6695267059654055e-06;3.6482945251482263e-06;0.48836020777883443;0.5215281168838811;0.48536020777883443;0.5245281168838811;0.4823602077788344;0.5275281168838811
0.5049441304850378;0.5049434818153669;0.5049434818153669;0;0.0;0.3;4.194292669381305e-06;4.669526031416744e-06;3.6482945251482263e-06;0.48835952750242045;0.5215274361283133;0.48535952750242045;0.5245274361283133;0.48235952750242045;0.5275274361283133
0.5049438497363378;0.5049432721169944;0.5049432721169944;0;0.0;0.3;4.17910436205671e-06;4.669525322224526e-06;3.6482945251482263e-06;0.48835931805592914;0.5215272261780597;0.48535931805592913;0.5245272261780597;0.48235931805592913;0.5275272261780597
0.5049438898414473;0.5049433996181918;0.5049433996181918;0;0.0;0.3;4.180518287583853e-06;4.669525388245377e-06;3.6482945251482263e-06;0.48835944553367816;0.5215273537027054;0.48535944553367816;0.5245273537027054;0.48235944553367816;0.5275273537027054
0.5049421172782038;0.5049421811842163;0.5049421811842163;0;0.0;0.3;4.1979677937008e-06;4.669526203020433e-06;3.6482945251482263e-06;0.48835822681032204;0.5215261355581106;0.48535822681032204;0.5245261355581106;0.48235822681032203;0.5275261355581106
0.5049433502714105;0.5049428411544851;0.5049428411544851;0;0.0;0.3;4.167240314549056e-06;4.669524768252974e-06;3.6482945251482263e-06;0.4883588872901718;0.5215267950187984;0.4853588872901718;0.5245267950187984;0.4823588872901718;0.5275267950187984
0.504943527471202;0.5049432551269273;0.5049432551269273;0;0.0;0.3;4.206117868419141e-06;4.669526583574332e-06;3.6482945251482263e-06;0.48835930061787314;0.5215272096359814;0.48535930061787314;0.5245272096359814;0.48235930061787313;0.5275272096359814
0.49986632595678665;0.5012962212647525;0.5012962212647525;0;0.0;0.3;4.234416234708687e-06;4.6695279049184915e-06;4.864392700197636e-06;0.48471226628640146;0.5178801762431035;0.48171226628640146;0.5208801762431035;0.47871226628640146;0.5238801762431035
0.49493045051011636;0.49602611656913886;0.49602611656913886;0;0.0;0.3;0.0008139216058526076;4.7073348732758435e-06;3.6482945251482263e-06;0.47942873383174744;0.5126234993065303;0.47642873383174744;0.5156234993065303;0.47342873383174744;0.5186234993065303
0.49987025740028995;0.49810537737949284;0.49810537737949284;0;0.0;0.3;0.001392769412649138;4.734363188649843e-06;4.864392700197636e-06;0.4814983950967826;0.5147123596622031;0.4784983950967826;0.5177123596622031;0.4754983950967826;0.5207123596622031
0.49987207630445696;0.49914339766115506;0.49914339766115506;0;0.0;0.3;0.0015028364180597403;4.739502580558354e-06;4.864392700197636e-06;0.4825345900399118;0.5157522052823984;0.4795345900399118;0.5187522052823984;0.4765345900399118;0.5217522052823984
0.4949328687515334;0.49573698851399206;0.49573698851399206;0;0.0;0.3;0.001533551020406609;4.7409367467572575e-06;3.6482945251482263e-06;0.47912767152532315;0.512346305502661;0.47612767152532315;0.515346305502661;0.47312767152532315;0.518346305502661
0.5098647711233796;0.5055591104209682;0.5055591104209682;0;0.0;0.3;0.0016793605778640337;4.747745076437754e-06;4.864392700197636e-06;0.4889473753434022;0.5221708454985342;0.4859473753434022;0.5251708454985342;0.4829473753434022;0.5281708454985342
0.5047947600965813;0.5057212495041954;0.5057212495041954;0;0.0;0.3;0.002851922012771231;4.802495841467775e-06;6.080490875247045e-06;0.4890900688029244;0.5223524302054664;0.4860900688029244;0.5253524302054664;0.4830900688029244;0.5283524302054664
0.50479985855876;0.5055279567508633;0.5055279567508633;0;0.0;0.3;0.00285205645970816;4.802502119239185e-06;6.080490875247045e-06;0.48889677381993973;0.5221591396817867;0.48589677381993973;0.5251591396817867;0.48289677381993973;0.5281591396817867
0.5047978160429368;0.5053076332087221;0.5053076332087221;0;0.0;0.3;0.0028525226293120397;4.802523886237217e-06;6.080490875247045e-06;0.4886764425468956;0.5219388238705486;0.48567644254689557;0.5249388238705486;0.48267644254689557;0.5279388238705486
0.4949204455204663;0.49706697674809874;0.49706697674809874;0;0.0;0.3;0.00285306471779905;4.802549198138576e-06;3.6482945251482263e-06;0.4804357770963393;0.5136981763998583;0.4774357770963393;0.5166981763998583;0.4744357770963393;0.5196981763998583
0.4949176982182761;0.49493310697916054;0.49493310697916054;0;0.0;0.3;0.0033974346077505335;4.82796762573381e-06;3.6482945251482263e-06;0.47829287955988187;0.5115733343984392;0.47529287955988186;0.5145733343984392;0.47229287955988186;0.5175733343984392
0.4949051727416292;0.49444319937649667;0.49444319937649667;0;0.0;0.3;0.003417068290569301;4.8288843872122985e-06;3.6482945251482263e-06;0.4778026463544848;0.5110837523985086;0.47480264635448477;0.5140837523985086;0.47180264635448477;0.5170837523985086
0.4798004886529383;0.4834185879873843;0.4834185879873843;0;0.0;0.3;0.0034148305549411397;4.828779899947129e-06;4.864392700197636e-06;0.4667780720757222;0.5000591038990464;0.4637780720757222;0.5030591038990464;0.4607780720757222;0.5060591038990464
0.45478826228359087;0.45976635236409075;0.4597627137805614;3;-0.012035159134894169;0.40495764227280096;0.004132812179197363;4.862304832658767e-06;3.6482945251482263e-06;0.4431391137466051;0.4763863138145177;0.4401391137466051;0.4793863138145177;0.4371391137466051;0.4823863138145177
0.43478905807408513;0.4379455369761512;0.4379273020257131;5;-0.08488475883962021;0.4946163812100384;0.006492579046517251;4.972490139314777e-06;3.6482945251482263e-06;0.4212892097742811;0.45456539427714515;0.4182892097742811;0.45756539427714515;0.4152892097742811;0.46056539427714516
0.4747915582790996;0.4635570025124743;0.46354927482231495;2;0.025197744136007838;0.36642082744805093;0.0077739054161040065;5.032319498271621e-06;3.6482945251482263e-06;0.44685479022708174;0.48024375941754815;0.44385479022708174;0.48324375941754816;0.44085479022708174;0.48624375941754816
0.45478362183040194;0.4563814251694143;0.456368336232797;2;0.010846589449887922;0.36642082744805093;0.010131461431422142;5.142401572947744e-06;3.6482945251482263e-06;0.43963479706156355;0.4731018754040304;0.43663479706156355;0.47610187540403043;0.43363479706156355;0.47910187540403043
0.41476692169878926;0.4230890755578089;0.4230446504295416;5;-0.09637527428458714;0.4946163812100384;0.010176879788137236;5.144522305987847e-06;3.6482945251482263e-06;0.40634565386853266;0.4397436469905505;0.40334565386853266;0.4427436469905505;0.40034565386853266;0.4457436469905505
0.4439932015933179;0.43077722573813343;0.43071310160096804;5;-0.057934523382964453;0.4946163812100384;0.012242438433588802;5.240970059330339e-06;8.512687225345858e-06;0.41397995977549396;0.4474462434264421;0.41097995977549395;0.45044624342644213;0.40797995977549395;0.45344624342644213
0.4595910324438235;0.4519262591945067;0.45187812017172735;4;0.043330628130837434;0.44754740929238107;0.012502430711187713;5.253109957229645e-06;4.8643927001976295e-06;0.43512771464280664;0.46862852570064806;0.43212771464280664;0.47162852570064806;0.42912771464280663;0.47462852570064806
0.4595884442484537;0.4582116784483125;0.4581540376040793;4;0.06847230514606073;0.44754740929238107;0.013698072989074639;5.308938443028112e-06;4.8643927001976295e-06;0.4413838518826231;0.4749242233255355;0.4383838518826231;0.4779242233255355;0.4353838518826231;0.4809242233255355
0.4596042902559492;0.4600951163112396;0.46003657098573436;4;0.07600605659776916;0.44754740929238107;0.013821919369068666;5.314721239433495e-06;4.8643927001976295e-06;0.44326433640293694;0.4768088055685318;0.44026433640293694;0.4798088055685318;0.43726433640293694;0.4828088055685318
0.4596109263637016;0.46044703161800016;0.4603887582665189;4;0.07741371782481132;0.44754740929238107;0.013818953752507177;5.314582765004186e-06;4.8643927001976295e-06;0.4436165727456087;0.4771609437874292;0.44061657274560867;0.4801609437874292;0.43761657274560867;0.4831609437874292
0.47485443695044166;0.4724297359578736;0.4723718085066115;4;0.125344535184305;0.44754740929238107;0.01381186102590846;5.3142515821800995e-06;3.6482945251482263e-06;0.45559974032472506;0.4891438766884979;0.45259974032472505;0.4921438766884979;0.44959974032472505;0.4951438766884979
0.49486019988151175;0.4912294288684772;0.49118825081279816;3;0.1984577546467401;0.40495764227280096;0.014154754107561241;5.330262392347566e-06;3.6482945251482263e-06;0.4743987357204353;0.507977765905161;0.4713987357204353;0.510977765905161;0.4683987357204353;0.513977765905161
0.49486645964260073;0.4961380538970686;0.49609401881975057;3;0.21318362973251448;0.40495764227280096;0.014656635249425244;5.353696880002679e-06;3.6482945251482263e-06;0.4792961949944535;0.5128918426450477;0.47629619499445347;0.5158918426450477;0.47329619499445347;0.5188918426450477
0.494872671151719;0.496852329037509;0.4968080793611668;3;0.21532645515383564;0.40495764227280096;0.014710476551452138;5.35621090817078e-06;3.6482945251482263e-06;0.48000936418339185;0.5136067945389418;0.47700936418339185;0.5166067945389418;0.47400936418339185;0.5196067945389418
0.4948493651921089;0.4964746542120481;0.496430504553527;3;0.2141934306774529;0.40495764227280096;0.014712882429389833;5.356323246555564e-06;3.6482945251482263e-06;0.47963174954600835;0.5132292595610457;0.47663174954600834;0.5162292595610457;0.47363174954600834;0.5192292595610457
0.48485862227117216;0.4880955146916996;0.4880514847384233;3;0.18905601211640732;0.40495764227280096;0.014712791380576875;5.356318995185857e-06;3.6482945251482263e-06;0.4712527312382342;0.5048502382386124;0.4682527312382342;0.5078502382386124;0.4652527312382342;0.5108502382386124
0.48486109721898296;0.485493576250895;0.4854496412771328;3;0.18125019679399368;0.40495764227280096;0.014716675405861745;5.356500353150916e-06;3.6482945251482263e-06;0.4686508234762037;0.5022484590780619;0.4656508234762037;0.5052484590780619;0.4626508234762037;0.5082484590780619
0.4848559500014858;0.48477699619511333;0.48473315564081715;3;0.17910045662664853;0.40495764227280096;0.014719827820292498;5.356647549789521e-06;3.6482945251482263e-06;0.4679342856510979;0.5015320256305364;0.4649342856510979;0.5045320256305365;0.4619342856510979;0.5075320256305365
0.4845697965717306;0.4843513642137844;0.4843076414028385;3;0.1778235606826617;0.40495764227280096;0.014719909242009555;5.3566513516383335e-06;6.080490875247045e-06;0.467508770065168;0.501106512740509;0.464508770065168;0.504106512740509;0.461508770065168;0.507106512740509
0.47968000212703543;0.4805951620518591;0.48055278657656525;3;0.16655495419688582;0.40495764227280096;0.014510159424353587;5.346857440087353e-06;4.864392700197636e-06;0.4637573876850031;0.4973481854681274;0.4607573876850031;0.5003481854681274;0.45775738768500307;0.5033481854681274
0.47485462044473004;0.4756467028942086;0.4756104428176232;3;0.15170957672393426;0.40495764227280096;0.013440400122818165;5.296906846102757e-06;3.6482945251482263e-06;0.45883275398447726;0.49238813165076917;0.45583275398447726;0.49538813165076917;0.45283275398447725;0.4983881316507692
0.4596314469028237;0.46313987375328725;0.4631090184458073;3;0.11418908930117033;0.40495764227280096;0.01241519930504045;5.249036834850701e-06;4.8643927001976295e-06;0.4463483019973325;0.47986973489428214;0.4433483019973325;0.48286973489428214;0.4403483019973325;0.48586973489428215
0.40958878963419776;0.42143725808900606;0.4213662264934969;6;-0.07665188941665235;0.5466356401171527;0.011479684839332607;5.205354575508606e-06;4.8643927001976295e-06;0.40465997753834704;0.4380724754486468;0.40165997753834703;0.4410724754486468;0.39865997753834703;0.4440724754486468
0.404770839121422;0.404616327861645;0.4044995538899603;6;-0.1775774707808191;0.5466356401171527;0.014738493047458855;5.3575190908758934e-06;3.64829452514822e-06;0.38773948036271266;0.4212596274172079;0.38473948036271266;0.4242596274172079;0.38173948036271266;0.4272596274172079
0.3996200877209736;0.3963830059730764;0.39628851678891613;6;-0.2269774021122304;0.5466356401171527;0.013274652421426926;5.289167538649023e-06;4.8643927001976295e-06;0.3795526209948407;0.41302441258299155;0.3765526209948407;0.41602441258299155;0.3735526209948407;0.41902441258299156
0.3895692396621594;0.3877082001595771;0.3876149676232402;6;-0.2790262369932264;0.5466356401171527;0.013203847979064726;5.285861445448745e-06;4.864392700197636e-06;0.370880241280869;0.40434969396561143;0.367880241280869;0.40734969396561144;0.364880241280869;0.41034969396561144
0.38958531880223674;0.38602405106757104;0.3859459132695914;6;-0.2891311315452625;0.5466356401171527;0.012108439346188497;5.234713199493334e-06;4.864392700197636e-06;0.36922927940065564;0.4026625471385271;0.36622927940065564;0.4056625471385271;0.36322927940065564;0.4086625471385271
0.38479427266721467;0.3832442760216685;0.3831689760448566;6;-0.305809781820678;0.5466356401171527;0.01190264484252404;5.225103974612511e-06;3.6482945251482263e-06;0.36645574121028934;0.3998822108794239;0.36345574121028934;0.4028822108794239;0.36045574121028934;0.4058822108794239
0.35955906116377806;0.3639728518309239;0.3638988492402977;6;-0.4214383269651454;0.5466356401171527;0.01183079632973461;5.221749130316612e-06;4.864392700197636e-06;0.3471868011019733;0.3806108973786221;0.3441868011019733;0.3836108973786221;0.3411868011019733;0.3866108973786221
0.33957353626324244;0.3429028768558379;0.34282375919815694;6;-0.5478581768156614;0.5466356401171527;0.012250971361683755;5.24136848991763e-06;4.8643927001976295e-06;0.3261047711787912;0.35954274721752266;0.3231047711787912;0.36254274721752267;0.3201047711787912;0.36554274721752267
0.33428101778370883;0.33264025553326587;0.3325639482846756;6;-0.6094339047510937;0.5466356401171527;0.01204999148132552;5.231984075696189e-06;6.0804908752470385e-06;0.31584827977826363;0.3492796167910876;0.3128482797782636;0.3522796167910876;0.3098482797782636;0.3552796167910876
0.34958176663277835;0.34253423680043615;0.3424771303322345;6;-0.5500700171480721;0.5466356401171527;0.01043787526153041;5.1567090464112e-06;4.8643927001976295e-06;0.325788088574057;0.35916617209041196;0.322788088574057;0.36216617209041196;0.319788088574057;0.36516617209041197
0.30472534675190294;0.3110805559475228;0.31095674479969915;9;-0.7739147001451547;0.7378809333470849;0.010823335560790846;5.174707460519779e-06;3.6482945251482263e-06;0.29431353872872124;0.32759995087067706;0.29131353872872123;0.33059995087067706;0.28831353872872123;0.33359995087067706
0.2994499774544422;0.2988385403221291;0.29869206605468585;9;-0.8840928407736981;0.7378809333470849;0.011787574101504675;5.2197309417667915e-06;4.864392700197636e-06;0.2820329837962772;0.31535114831309446;0.2790329837962772;0.31835114831309447;0.2760329837962772;0.32135114831309447
0.29947406416887923;0.2959711568106002;0.2958300341524192;9;-0.909899292377458;0.7378809333470849;0.011585609575696166;5.210300551198116e-06;4.864392700197636e-06;0.27917427723989824;0.3124857910649402;0.27617427723989824;0.3154857910649402;0.27317427723989823;0.3184857910649402
0.29948793666953616;0.2961213183440306;0.2959777604647212;9;-0.9085478385765846;0.7378809333470849;0.011701055066547377;5.215691082350857e-06;4.864392700197636e-06;0.27932010274221036;0.312635418187232;0.27632010274221036;0.315635418187232;0.27332010274221036;0.318635418187232
0.3487025286932473;0.32506227693271716;0.3249903024028514;6;-0.676359787514861;0.5466356401171527;0.01180965338613999;5.220761896469131e-06;9.728785400395267e-06;0.30827860347498043;0.3417020013307224;0.3052786034749804;0.34470200133072243;0.3022786034749804;0.34770200133072243
0.3644592166442942;0.35589374257688117;0.3558532910074751;3;-0.5249462173883532;0.40495764227280096;0.014567183500934557;5.34952008250846e-06;6.080490875247045e-06;0.33905694807202763;0.37264963394292255;0.33605694807202763;0.37564963394292256;0.3330569480720276;0.37864963394292256
0.36439146719667276;0.3654543963036436;0.36539979998434297;3;-0.4962642562080659;0.40495764227280096;0.01694624208369431;5.460606183056909e-06;6.080490875247045e-06;0.3485640713044427;0.3822355286642432;0.3455640713044427;0.3852355286642432;0.3425640713044427;0.3882355286642432
0.3644367464273535;0.3678546623123175;0.36779780356935865;3;-0.48906345818204433;0.40495764227280096;0.017327130110413914;5.478391102663551e-06;6.080490875247045e-06;0.35095576921939453;0.38463983791932277;0.34795576921939453;0.38763983791932277;0.3449557692193945;0.3906398379193228
0.3644329574079694;0.3677254097033424;0.36766804251969815;3;-0.4894512160089697;0.40495764227280096;0.01742934335568727;5.483163776579234e-06;6.080490875247045e-06;0.3508243160110006;0.3845117690283957;0.3478243160110006;0.3875117690283957;0.3448243160110006;0.3905117690283957
0.3495808741459166;0.3550953295549625;0.3550386669247331;3;-0.5273414564541092;0.40495764227280096;0.017393031391424923;5.4814682510707875e-06;4.8643927001976295e-06;0.33819554156716125;0.371881792282305;0.33519554156716125;0.374881792282305;0.33219554156716125;0.377881792282305
0.3496135144974429;0.3509870433856962;0.3509437177186991;3;-0.5396663149619083;0.40495764227280096;0.015244935167120272;5.381166545644079e-06;4.8643927001976295e-06;0.33413615448202816;0.36775128095537;0.33113615448202816;0.37075128095537;0.32813615448202815;0.37375128095537
0.3290732177829286;0.33583195819487294;0.3357906207187773;3;-0.585131570534378;0.40495764227280096;0.014920770335723492;5.3660302193191345e-06;7.2965890502964484e-06;0.31898842408942846;0.35259281734812614;0.31598842408942845;0.35559281734812614;0.31298842408942845;0.35859281734812615
0.32953691230059706;0.3296722309527008;0.3296298402389586;3;-0.6036107522608943;0.40495764227280096;0.015131443565569913;5.375867248034265e-06;4.864392700197636e-06;0.31282415587624585;0.3464355246016713;0.30982415587624584;0.3494355246016713;0.30682415587624584;0.3524355246016713
0.3095502774106224;0.3130255030355971;0.3129834818357498;3;-0.6535509360122054;0.40495764227280096;0.015093809734232484;5.374110000187462e-06;4.864392700197636e-06;0.2961784205079109;0.32978854316358874;0.2931784205079109;0.33278854316358875;0.2901784205079109;0.33578854316358875
0.3095486735284705;0.30813489335708183;0.3080913282319831;3;-0.6682227650477512;0.40495764227280096;0.015389206264894486;5.387903039562186e-06;4.864392700197636e-06;0.29128137656123576;0.32490127990273043;0.28828137656123576;0.32790127990273044;0.28528137656123576;0.33090127990273044
0.3047792697704505;0.3038982341572034;0.30385479961530576;3;-0.6809327426473866;0.40495764227280096;0.015388755895092487;5.3878820103090724e-06;3.6482945251482263e-06;0.2870448554005118;0.32066474383009974;0.2840448554005118;0.32366474383009974;0.2810448554005118;0.32666474383009975
0.3095116160835326;0.3062869698699416;0.3062460303419202;3;-0.673766535509172;0.40495764227280096;0.014961345641504463;5.367924814320044e-06;4.864392700197636e-06;0.289443161981057;0.3230488987027834;0.286443161981057;0.3260488987027834;0.283443161981057;0.3290488987027834
0.3095146095868584;0.30780002889305386;0.3077623380958168;3;-0.6692273584398352;0.40495764227280096;0.014389576653996528;5.341227032391904e-06;4.864392700197636e-06;0.290968935473793;0.32455574071784066;0.287968935473793;0.32755574071784066;0.284968935473793;0.33055574071784066
0.33960997106966595;0.3313011586296922;0.33129107251500467;1;-0.6092148050536231;0.3315512754226943;0.014270313667711788;5.335658249772534e-06;4.8643927001976295e-06;0.31447929653940704;0.3481028484906023;0.31147929653940704;0.3511028484906023;0.30847929653940703;0.3541028484906023
0.3348105583509807;0.3353200050547358;0.33530869796460433;1;-0.6051959586285796;0.3315512754226943;0.015130036158197566;5.3758015315369875e-06;3.6482945251482263e-06;0.3184826718806121;0.3521347240485966;0.3154826718806121;0.3551347240485966;0.3124826718806121;0.3581347240485966
0.34483838269957506;0.34397758081281016;0.343968892329788;1;-0.5965383828705052;0.3315512754226943;0.013282311952509245;5.2895251874459585e-06;3.64829452514822e-06;0.32717349272178753;0.3607642919377885;0.3241734927217875;0.3637642919377885;0.3211734927217875;0.3667642919377885
0.3448516086043963;0.3460449956596924;0.34603672315620376;1;-0.594470968023623;0.3315512754226943;0.012979230838883367;5.27537332951923e-06;3.64829452514822e-06;0.32924634719102913;0.3628270991213784;0.32624634719102913;0.3658270991213784;0.3232463471910291;0.3688270991213784
0.34485076930756414;0.34617607203655465;0.34616789796535935;1;-0.5943398916467607;0.3315512754226943;0.012920956588381674;5.272652312349865e-06;3.64829452514822e-06;0.32937848790999336;0.36295730802072534;0.32637848790999335;0.36595730802072535;0.32337848790999335;0.36895730802072535
0.33482081988952095;0.337967169791179;0.3379590193101206;1;-0.6025487938921363;0.3315512754226943;0.012921150498534581;5.2726613666551675e-06;3.6482945251482263e-06;0.32116960604064687;0.3547484325795944;0.31816960604064687;0.3577484325795944;0.31516960604064687;0.3607484325795944
0.3296704967820689;0.33177840940682896;0.33177194764850204;1;-0.6087375542764863;0.3315512754226943;0.011528170718397256;5.207618541295739e-06;4.864392700197636e-06;0.3150056233560856;0.34853827194091846;0.3120056233560856;0.35153827194091847;0.3090056233560856;0.35453827194091847
